response_id,experiment_id,pair_id,sample_number,attempt,timestamp,prompt,raw_response,parsed_distance_km,quality,terminal,retryable,latency_ms,input_tokens,output_tokens,estimated_cost_usd,reserved_cost_usd,model_version,finish_reason,provider_payload
b23a4080bb4a762697acc3deda3a02f6a5ba4603768979d05ea21f43a9bc38a9,b4124c92cef370d164666db2,AO--AU,0,1,2026-09-08T16:24:56.419988+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11987,11987.0,valid,True,False,621.7363330069929,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11987""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2DagapDNIK2T3boP6JirsAo""}"
0a334920766a3df37f5b57863e7d285a674484c08b05673e44a64e219c10ed48,b4124c92cef370d164666db2,AO--AU,3,1,2026-09-08T16:24:56.621225+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",12150,12150.0,valid,True,False,550.437082973076,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""12150""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2DagarHaLcaW3boP08-_uAw""}"
2ac45f8c0232f2f057d233ebc3f225a81bdb423f93df7f36c976afb66005144c,b4124c92cef370d164666db2,AO--AU,2,1,2026-09-08T16:24:56.553529+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",10100,10100.0,valid,True,False,693.1159170053434,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""10100""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2DagatH5KqXCvdIP1OD1qAI""}"
3cbbaa504cb3e61473f907b2762a4a234ee371d8c571a1b79d8a80795f26fa06,b4124c92cef370d164666db2,AO--AU,4,1,2026-09-08T16:24:56.688133+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",12250,12250.0,valid,True,False,559.9737919983454,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""12250""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2Dagavj8LdKe3boP3ZCSuAE""}"
eb31a691b25a573712638f6b220391114c0b392c3f5e6508182f0600a987b9c6,b4124c92cef370d164666db2,AO--AU,1,1,2026-09-08T16:24:56.486722+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11800,11800.0,valid,True,False,761.6739579825662,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2DagaseIJqS-vdIP8oyAoAI""}"
62a7c3069e14ccba801d3e3c1deb22cb49ba750858efa359159deadf7b215464,b4124c92cef370d164666db2,AO--AU,5,1,2026-09-08T16:24:56.758681+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",10500,10500.0,valid,True,False,598.258416983299,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""10500""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2Dagaqn_MbCe3boP_aHviA8""}"
483df76a969923873f483184fc213d869e29915565343f527eff49f0b4ca4248,b4124c92cef370d164666db2,AO--AU,6,1,2026-09-08T16:24:56.828081+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",10800,10800.0,valid,True,False,586.3866250147112,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""10800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2DagarnINpqZ3boP692R2Qo""}"
71fb6e264267c6a3405d339fb5083baf83d4d0ba694bd4137521b48a4f2c95e7,b4124c92cef370d164666db2,AO--AU,7,1,2026-09-08T16:24:56.894962+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11500,11500.0,valid,True,False,652.8208749950863,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11500""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2DagaoDQOsiV3boP7dm9kA8""}"
52d333ec43d1b7dbadbf89e2bfa91adf6ee0886812c8b60a65769e2bed352335,b4124c92cef370d164666db2,AO--AU,8,1,2026-09-08T16:24:56.962129+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",10900,10900.0,valid,True,False,590.5922079982702,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""10900""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagarT8Ad-T3boPsuuImA8""}"
252ccc2c41bccac6367b371606066e87d67ffefa8954c41a78d4b1d2ae075220,b4124c92cef370d164666db2,AO--AU,9,1,2026-09-08T16:24:57.029249+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11200,11200.0,valid,True,False,573.0612089973874,37,5,5.7000000000000005e-06,5.7000000000000005e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11200""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagasmBBtHfxs0P6_mEgAg""}"
260224a6d915e2c1e746bc563db4a9ce1e55175e81f10fbce9224830dc381344,b4124c92cef370d164666db2,AO--BD,0,1,2026-09-08T16:24:57.099123+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",7628,7628.0,valid,True,False,565.7461670052726,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""7628""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagapetCbCd3boPsdm3yQE""}"
0e7fed8d00fabcb08dbf88662be94893b0fe3f2a033db7a6b10d5c27e17b0c20,b4124c92cef370d164666db2,AO--BD,2,1,2026-09-08T16:24:57.244506+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",9800,9800.0,valid,True,False,541.0898750124034,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""9800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagatH7Ed2c3boPgq-juQo""}"
69093140bd2cd1fa21db888f9003eb6be2c1a59dc0328f7893a0bb5ab078029a,b4124c92cef370d164666db2,AO--BD,1,1,2026-09-08T16:24:57.168464+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",7578,7578.0,valid,True,False,617.9511669906788,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""7578""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2Tagapm3EpvonsEPotuN-Q4""}"
df74b06a51c6454584bb52d329d5c9500a62ecd97a1c4579ce7d86d1fa272b3a,b4124c92cef370d164666db2,AO--BD,4,1,2026-09-08T16:24:57.382187+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",6990,6990.0,valid,True,False,475.0239590066485,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""6990""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagaoOFG-2F3boP77zo4Q4""}"
1179b8ff39bf4425717ad470bde635f50e009c9ef0500e084b42cc53ae925094,b4124c92cef370d164666db2,AO--BD,3,1,2026-09-08T16:24:57.313362+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",6750,6750.0,valid,True,False,549.669082975015,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""6750""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagasnPFsiV3boP7dm9kA8""}"
b702dd8d4bd1317f897ac6bc5aa778c6a84adb8df0970ee2cf0a048a98035f93,b4124c92cef370d164666db2,AO--BD,5,1,2026-09-08T16:24:57.451012+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",7800,7800.0,valid,True,False,527.1852500154637,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""7800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagaruOH_WU3boP3euOgQ8""}"
28aff27adcd5b60ea9219c5d76c74d8abda502cecb521b4fc5bd55d05b5f226f,b4124c92cef370d164666db2,AO--BD,6,1,2026-09-08T16:24:57.518301+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",7800,7800.0,valid,True,False,586.866291007027,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""7800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagaqSqI5SE7M8Pm6fY0A4""}"
4dc0394d9319a456289cbf6fbaf3891f0008eaf70b7277396c27441e85a747c6,b4124c92cef370d164666db2,AO--BD,7,1,2026-09-08T16:24:57.587050+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",6900,6900.0,valid,True,False,638.281542022014,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""6900""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagaoKFKKTlnsEPgIrmiQ8""}"
e6946a6c8fbb984e91c2ee225101cd2997eda988e96b3b66f0674af5dbbe903a,b4124c92cef370d164666db2,AO--BD,9,1,2026-09-08T16:24:57.724701+00:00,"Estimate the straight-line great-circle distance in kilometres between Luanda, Angola and Dhaka, Bangladesh. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",7761,7761.0,valid,True,False,563.8046250096522,37,4,5.300000000000001e-06,5.300000000000001e-06,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""7761""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 4, ""totalTokenCount"": 41, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""2TagatK6Mb_kxN8Ps7X5gAI""}"
